station_code,err_dist
TBB,0.007678726792061014
KLP,0.05745978731643401
GMAN,0.023903607887998352
BDLC,0
BDLC,0
BDLC,0
BDAG,0
BDAG,0
BDBS,0.37629835397701983
TDLE,0
TDLE,0
NFKS,0
NFKS,0
NFKS,0
NFK,0
NFK,0
NFKN,0.20938929746548093
CMX,0.9358880223448849
KTJ,0.24086305751591894
JMQ,0.18961709218830264
GZM,0
GZM,0
MLDT,0.14842298180029148
OMLF,0
OMLF,0
ADF,0
ADF,0
EKI,0
EKI,0
MBC,0.29403534360051925
KMRJ,0.16784356502441428
SRPU,0
SRPU,0
SM,0.42883945172276794
MFZ,1.2078601080449685
BKRD,1.1130519112886994
MQG,0.5630262150272649
HCR,1.8062642360091212
KDPR,0
KDPR,0
YY-KDPN,0.4574675557901829
BAHN,0.27693510594489407
KWE,0.14951108667750942
KMPH,0
KMPH,0
AZR,0.17812917514910626
BWPB,0.34362850911865306
MFA,0
HYB,0
LKPL,0.07297369922975841
KQD,0
KQD,0
NLRD,0.11967179310923763
XX-NLRO,0.2865236999481371
HSJ,0
HSJ,0
HSJ,0
XX-SJVB,0
XX-SJVB,0
SJVP,0.03627968417404534
JET,0
JET,0
SC,0
SC,0
SC,0
STDB,0
STDB,0
LGDH,0
LGDH,0
MJF,0
MJF,0
DYE,0.36987689518033184
XX-SFXO,0.5005913509007942
SFX,0.6671910006002728
RKO,0.576239281304229
AMQ,0.6052565995298261
CVB,0.034887400824537416
ALW,0.26972498714842397
BOZ,0.14373175364456084
BMO,0.45976839003350317
GDPL,1.5843771307368006
GWV,2.6979457339786808
MED,1.3002865511892439
DBV,0.9412852388580033
KUCH,1.0978054300122164
MOB,0.8475378179541977
PAPM,0.05298034687456782
BMPL,0.5128653744333848
ME,3.2676918958691217
SHAN,3.4749261458371965
WDR,4.163720718623921
MZL,1.1033115847700492
SNPH,0.8280603468286231
AKE,1.1675483950775465
BKU,2.6367375448222177
THPR,1.0699472198871127
TMD,0.06006461553436006
KMC,0.2187225660451501
UPW,0
UPW,0
SCP,0.6988323418382735
IDL,2.769855090065898
DHP,3.1208450131153382
NZB,0
NZB,0
NZB,0
JKM,0
JKM,0
NVT,0.6614043274656092
FKB,0.4947276437398192
BSX,0
BSX,0
DAB,3.33879811366134
SQE,3.6957455460810706
CIKA,5.178148996002305
KEK,4.870099549400522
BLSA,1.7581698417206564
UMRI,1.6650185284590358
SLGH,1.442801303519043
SVN,1.539239758866265
MUE,0
MUE,0
MGC,0.049818967591063454
PARD,0
PARD,0
MTDI,1.6948950512181786
NED,2.526289199660138
WNG,1.7656328157792167
LBG,0.7133239749029296
CRU,0.20821936224605622
PAU,0
RTM,0
RTM,0
DHWS,0
DHWS,0
NTDM,0.7060470111495883
NLI,1.5099866611136399
BRLA,3.703526061514758
JAO,5.791699440790899
DOD,3.950416222722455
KHNR,3.599873707196446
KCNR,3.5637813266557603
DLD,3.516460734393606
MDS,0
MDS,0
PIP,0.3163764643006713
MLG,0.4810001792284499
HKL,0.4820365023862232
NMH,0.6746711298943684
BIWK,4.819627987603638
JWO,3.410464996753056
NBH,6.415278859168184
GRF,5.002500578202235
SMP,3.6568326611558994
ORDI,1.6987443351168596
COR,0
COR,0
COR,0
XX-BECE,0
XX-BECE,0
XX-BECE,0
BEC,0
BEC,0
BEC,0
CNA,0
CNA,0
CNA,0
DET,0
DET,0
GGR,2.1186561733060008
SNYN,2.4981980536673682
HMG,3.645660553294348
MDPA,2.2419033283067744
BHL,3.151446184569566
MDL,7.4592574675369026
DWL,8.993406728541434
LMA,8.945706877685645
RLR,8.08719098281707
SSR,5.863975349435475
BHAS,5.384973314624524
RPI,5.006186777099085
GBP,3.8934563119567995
BJNR,4.3650612493735155
MAKH,3.567900567214078
SGW,1.9099998497362438
BDW,1.6371352159601358
JWS,0.6698717187599639
NSD,0
NSD,0
ROS,3.6805862958419895
LAC,4.860395099231625
HTD,3.054709616745836
AHO,0.6323702471630589
AII,0
AII,0
AII,0
MDJN,0
MDJN,0
LR,1.2873197304600406
GEK,1.6638618198791602
KSG,1.8697643163478757
MNDV,2.1567296201414585
TL,2.4227241625545552
GLTA,2.1137715489035567
SALI,1.4135822977425396
SK,0.7319753316894319
DTRA,0.34459380172173965
NRI,0
NRI,0
BNWS,0.09561846611637571
FL,0
FL,0
HDA,0.2647844482340572
DHND,0.3994511399494763
JOB,0.5624946477630972
BOBS,0.16087437802369906
SHNX,0.10949344016174918
DNK,0.0801978617695027
BDYK,0.04195563642803527
KKU,0
KKU,0
JP,0
CCT,0
SPVM,0.6361725351786045
XX-SLOC,0
XX-SLOC,0
SLO,0
NDD,0
KLDI,0.7686758157692166
STVA,0.05674295999568577
TNKU,0.9290480517929648
VPU,0
VPU,0
RLG,0.5474315821726298
AL,0.9607617280474707
MCLE,0.029237892571076483
AVLI,1.497746064699877
LKSH,2.3076574952970366
VND,1.8513552496026409
BVAC,0
BVAC,0
BVAC,0
BVBC,0
BVBC,0
BVRT,0.047921731193759864
UNDI,2.8768577408697102
CKV,3.3017318376082123
AKVD,1.8363089101828385
PLVA,0
PLVA,0
KKLR,0.8281564420546534
MDVL,0.4181204426351983
MVP,0.41591898565861324
PCU,0.6264812428954116
PSLP,1.2320477254296576
GUK,1.7130853441767993
OTR,2.0992777957251727
GDV,0
GDV,0
DPD,0
DPD,0
VPG,0.07369308686969499
IDP,0.18107451020687168
TGU,0.479544683300354
TNRU,0.6096531983612351
UPL,0.8567154781700542
NDM,0.40309613284789236
RMV,0.5179234671371507
MDUN,0.2577484768969879
VNC,0
HSJ,0
HSJ,0
BMT,0
MAS,0
MAS,0
BBQ,0
BBQ,0
BBQ,0
KOK,0
KOK,0
TNP,0.00944132319225982
TNPM,0.019132115939506332
VOC,0.025332492339029934
TVT,0.04425910409840239
WCN,0.054740667803158775
KAVM,0.091271642436742
ENR,0
ENR,0
AIPP,0.5746363063776199
AIP,1.0455079245747154
NPKM,1.9106776932908753
MJR,2.8396739879507495
APB,4.531553087097646
PON,6.18577377991048
KVP,9.738113573981988
GPD,9.703077848349198
ELR,7.990986030085007
AKM,8.252552301976978
TADA,9.25823462539969
AKAT,7.933352291538991
SPE,5.648984218885571
PEL,6.270250534600101
DVR,6.373780491439794
NYP,6.497761208431009
PYA,3.3570597286920822
ODUR,2.823848682132011
GDR,0
ADL,0
MRGM,0
MRGM,0
SRC,0
HWH,0
HJN,0
HJN,0
HWHG,0
HWHG,0
HWHG,0
SYAE,0
SYAE,0
SYAE,0
LLHW,0
LLHW,0
LLHW,0
BEQ,0
BEQ,0
BEQ,0
BLY,0
BLY,0
BZL,0
BZL,0
DKAE,0
BDLC,0
BDLC,0
BHW,0
BHW,0
BKLE,0
BKLE,0
DDX,0.33446865315336777
TPH,0
TPH,0
KXE,0.13972433562564146
TLJ,1.0735471987262444
KPTO,1.092171714004458
MJP,3.3155576198759134
SLJ,0
SLJ,0
SBG,0.17562984553870542
KRMA,1.440091928294376
MZC,1.8614219824801408
AMPL,3.3472328711044788
PPT,5.34320175769517
PCLS,5.3538034713424425
LKB,5.388234501392041
SVRP,5.804654308172439
BKSL,6.488831072449403
CLG,2.330787319896662
EKC,1.4209150112799336
GGA,3.3433498346523303
LMM,2.6422804693285027
SBO,0.3110069912915957
BGP,0
BGP,0
NAT,0.4581339899971658
MPY,0.8091927168552495
CTMP,0.5444288543468897
AKN,0.44074435100750164
MVV,0.009705454147816385
AJUG,0.576433322303231
SGG,0.39326553614947546
KMGH,0.0017549140402971484
GNNA,0.04704719181208106
KAPP,0
KAPP,0
GOG,0.42767650059001683
KPRD,0.3688801151214701
BUP,0.15002644063786202
RIKD,0.6208702413420707
RPUR,1.3700480635780212
PATM,1.58700224419508
JNQS,0
JNQS,0
JNQS,0
DLTR,0
DLTR,0
MGR,0
MGR,0
SBDP,0
SBDP,0
SBDP,0
SKJ,0
BCA,0
STJT,0.6168219141828353
DSS,0.6547750540910539
BSRA,0
BSRA,0
NAZJ,0.018371697496027555
UJP,0.15868328908943083
BLRI,0.8446812343688227
SPJ,0
SPJ,0
KPGM,2.0817682125576487
KRBP,1.5385794328160862
VBH,0.5979144975115578
DUBH,0.4356870359343087
DOL,0.5172361871115636
SIHO,0.49559798402376304
SLT,0
SLT,0
NRPA,0.07827147848626356
BPCL,0.09304051770746428
MFP,0
MFP,0
JUBS,3.7805163609711063
PATR,0.08565589476864674
BPGR,0.08089375644767542
NRSD,0
NRSD,0
RUSD,0.11282068985789648
GARA,1.1596709089521648
DUMR,0.023577955129982786
BHSA,0
BHSA,0
SMI,0.283697711527842
TNNH,0.717143359851543
RIGA,0.9956606268808118
MMDL,2.3581662231796026
DAG,4.36410767381724
BGU,2.288939346643916
GRNA,0.5189062544027666
KWC,0.9322371313745279
RRNH,1.5346754792715458
GRH,2.750428190316054
JMM,1.3589899331880202
CAO,0
CAO,0
PPK,0.9949235485911773
ADX,1.3131657994594583
NKU,0.05491253898869322
RXL,0
RXL,0
BLV,0.9477906568060868
KNLI,0.5776480568731652
STF,0.03398145973523959
PSPH,0.20000343472198828
MRJD,0
MRJD,0
GKA,0.21836759696383276
NKE,0
NKE,0
CAMU,2.874900775943727
HIR,3.9052716876201656
BRU,2.356167895162574
KPB,0.24170602894478146
BUG,2.1944476975726075
AWS,1.1132893842876828
VKNR,4.587865676920154
PNYA,0.21359708481475065
KZA,1.086350928944063
GRRG,0
GRRG,0
SBZ,0.4204113276911407
GH,1.9722299995047874
KSNR,1.699205160141127
CPJ,0
CPJ,0
BBW,0
BBW,0
MUUA,0.1117749377224167
PPC,0.8748816241805777
UNLA,0.534133035812033
GKC,0
GKC,0
GKC,0
GKP,0
RDP,0
DLX,0.22111222549256737
KAJ,0.5711687594201582
BJY,0.017254631826382
BMGR,0.11053880178946543
RGJ,0
RGJ,0
JTK,0.4347780820172574
KAU,0.16014484773129717
DHNA,1.155545294471704
BOE,0
SKG,0
PLAE,0.5264842094139863
RSLR,1.3551426546872742
NMF,2.0001833535124707
MYM,2.4013608761181984
BGF,2.4006561103337702
DBP,2.354242282611529
BOI,1.7702203148983446
BCGM,1.3695838631022026
SLG,1.0223795222754122
PDA,0.27592480674594827
KHN,0
KHN,0
TLO,1.1155452297435626
MUG,1.9508459857380278
ADST,1.60426063575633
BDC,0
BDC,0
HGY,0.5104151697021854
CNS,0.4711843557053144
CGR,0.1321641385416858
MUU,0
MUU,0
BHR,0.08545126242608002
BBAE,0.21955795649283538
SHE,0
SHE,0
SRP,0.35385073588649346
RIS,0
RIS,0
KOG,0.0024259571696880304
HMZ,0.004295813300860068
UPA,0.0011640987904108595
BLY,0
JP,0
GADJ,4.485139032090435
GTJT,7.366940299654565
KWP,5.565551805948572
KUT,2.8702141549224107
BAI,0
BAI,0
JHIR,1.5075938437440806
BSKO,2.1250382133004355
JW,3.755396997467143
BNDN,4.235294459092604
DO,5.0205370580674735
BAK,1.759774137691255
KVGM,1.2745304172736827
ARNA,1.0575395041254656
BKI,0
BKI,0
SHGN,2.3612407435444167
BW,1.899764250237353
BJRA,0.773201918511724
KPO,0.14973934479576312
BUDA,1.0322816738299727
MURD,0.22444118197402316
GOS,0.5455303281282586
DTF,0
DTF,0
KL,0.3132045930446825
TBL,0.28402597775162997
NBI,0.24803811426427644
PPEA,0.2986416996302678
HK,0.6906684264142832
XX-BTEO,0.08255330910614739
BTE,0
BTE,0
NHB,0.02255761119907504
IK,0.011343317286276834
CIK,0
CIK,0
AH,0
AH,0
RAI,0
RAI,0
BCP,0.10110757011026958
YY-IDHW,0
YY-IDHW,0
YY-IDHW,0
IDH,0
IDH,0
AF,0
AF,0
JAB,0
JAB,0
CHLR,0.5898177516248596
KBP,0
KBP,0
ETUE,0
ETUE,0
ETUE,0
TDL,0
TDL,0
HNG,0.03929540323855538
FZD,0
FZD,0
MNR,0.09406220185733825
SKB,0
SKB,0
KAA,0
KAA,0
BDN,0.026709076114378418
BBL,0.004112689238048801
JGR,0.00907593280137758
SB,0.029137143002244337
ETW,0
ETW,0
EKL,1.2792643321654067
BNT,3.155324849389945
SHW,5.135405782721285
GHSR,5.350023735550022
ULD,4.726562809238723
PATA,3.745689292163769
PHD,2.7767478648006114
KNS,2.024368731978369
PJY,1.5855250151664384
JJK,1.0954414430979482
AAP,0.22008867352089523
RURA,0
RURA,0
PTRA,0.0019992621700536005
RMW,0.005413000724485142
MTO,0.004936215680670043
BPU,0
BPU,0
BPU,0
PNKD,0
PNKD,0
PNKD,0
GOY,0
CNB,0
CNB,0
CNBI,0
CNBI,0
CHK,0.5325542090316572
RXM,0.845370014426314
SSL,0.79209018637006
PMPR,2.73761714592878
KBN,4.218797472137824
AUNG,3.4783429531593817
BKO,3.820557365568168
KSQ,3.121232711578314
MWH,2.302865949834179
KKS,1.2793811698760917
FTP,0
FTP,0
RAMA,0.02480251009241313
FYZ,0.03177162390063095
RUB,0.06155830107130351
SNIE,0.0745285265289513
KGA,0.07009696406559153
KTCE,0.08554074747235454
KUW,0.07693289005040722
ASCE,0.07464118587781468
SRO,0.05509978154113408
SJT,0.03729760243574538
BDNP,0.01562647428581027
BRE,0
BRE,0
MNJ,0.004861606342464632
SYWN,0.01288535872075791
MRE,0
MRE,0
BMU,0.7741257166631086
SFG,0
SFG,0
SFG,0
PRYJ,0
PRYJ,0
PRYJ,0
NYN,0
NYN,0
NYN,0
PCOI,0
JTHT,0
ICBN,0.002648815523221499
FOCM,1.0415585414269417
GAQ,2.056289660778504
CDMR,1.4807032692343107
SYJ,0.40654122699050216
KMS,0.014190386396934892
DCX,0
DCX,0
DGO,0.4624164679928146
BBU,1.0617522152265901
MTGE,0.18969787229479204
PSE,1.1150938538297648
KTQ,2.3164693831514485
KVD,2.241249877190838
SSG,1.9252510141397121
KMGE,1.6156744956277873
SSM,0
SSM,0
KWD,0.829795315218671
PHE,0
PHE,0
DOS,0.5546716894231078
ADSR,0.4516738564764588
SEB,0
SEB,0
FOCS,0
FOCS,0
CPBH,0
CPBH,0
AUBR,0.10703751720161891
PES,0.2860214561361183
BHKH,0.3748195708883318
JHN,0.14291712410147817
DORD,0
DORD,0
RFJ,0.029095498795684727
IMGE,0.08770115887155
GRRU,0.24764101875773598
PRY,0.12585164949023728
KSTA,0.5713614096526761
WCB,0.7191523799549301
GAYA,0
GAYA,0
SICY,0
SICY,0
MPO,0
MPO,0
BNF,2.0704053992344176
TKN,1.3077103209775907
BNSL,0.6695324361354168
PRP,0
PRP,0
GAP,0.800299462929993
YGM,1.1179311629715392
BSCP,1.5888650255301722
NGY,2.37867208951769
DLW,3.651411051220302
LBZ,2.490010883183275
GJD,2.3447243290711617
KQR,0
KQR,0
LRB,0.5638393310881729
HRE,0.9524848463702137
SMND,1.0729029123196563
YDD,0.028898310678064976
PSB,0.1819231670490832
DSME,0
DSME,0
CBH,0.665558683358431
KSHR,0.05136604250120679
HZD,0.9194701571865629
GRBH,0.6925281840524381
CCK,0.7768792475749405
KRMB,0.3793442350651218
CDB,0.20263347146182925
CEME,0.5512607604496249
PNME,0.8318465382665335
NMG,1.7810470001551206
BLME,0.9322037045328951
GMO,0
GMO,0
RIBP,0.19739478548880698
MRQ,0.1779005383714733
NPJE,0
NPJE,0
TET,0.2540907328627313
BHN,0.2286305228915778
DHN,0
DHN,0
DOKM,0
DOKM,0
PKA,0
PKA,0
CAM,1.0422591362536193
KAO,1.3486700690595235
TNW,0
TNW,0
MMU,0.8075400533680924
KMME,0.25462398105111705
BRR,0.25870147792233883
ULT,0
ULT,0
ULT,0
STN,0
STN,0
BCQ,0
BCQ,0
ASN,0
ASN,0
ASNE,0.5752121992585045
KPK,0.11118988111854097
NMC,0
NMC,0
RNG,0.4289103239375892
BQT,0.08597416062012705
ETYD,0.07641314827482039
UDLW,0.029467291734221066
UDL,0
UDL,0
LCAB,0.31136421448614504
UDLE,0.4544038798214886
INTY,0.591538522034935
EOC,0.5045110547258075
POL,0.21339220491700278
OYR,0.049441705813360874
DCOP,0.15292326818169447
DGR,0
DGR,0
RBH,0.9577329015576347
PAN,0.21424538224435752
MNAE,1.7044305470480967
PAJ,1.1671598020896692
GLI,0.3056518090454715
INCI,0.14274300453143574
KANL,0.13436331755510786
KAN,0
CCLW,0
CCLW,0
CCRL,0
CCRL,0
RCD,0.01009691686427328
BLYH,0.0900638681834145
BLYG,0.08514090064060538
DAKE,0.034128414426827465
BARN,0
BARN,0
DDJ,0
ACOI,0
ACOI,0
LKJN,0
SPR,0
SBGR,0
SBGR,0
MAK,3.9692507749993796e-05
BRP,0
BDAG,0
BDAG,0
BHW,0
JNQS,0
JNQS,0
JMP,0
JMP,0
JMPW,0.21413399866229788
JMSY,0.7438337649843376
SRB,2.9192373484550735
DRTP,3.1280637519221965
AIAP,2.2411601928524423
DRH,0.8862454836821999
MSDN,0.18736196289583054
AHA,0.12279300787781702
GIBP,0.08471952619872897
KJH,0
KJH,0
UREN,0.9644436261394886
PWBN,0.7536185319499847
DNRE,0.4754938927794789
RMPR,0.2934504355361274
KIUL,0
KIUL,0
KBC,0
KBC,0
LKR,0
LKR,0
MKB,0.4635676467686044
DJS,0.2915296616841457
DMRX,0
DMRX,0
GGSY,0.20509059404935528
BRYA,0.13440682051628636
RDUM,0
RDUM,0
HTZ,0
HTZ,0
TALL,0
TALL,0
ANAH,0.2400229005958522
MKA,1.3393652987160125
SIVN,1.9471366477131027
BHAD,2.071405612467972
MOR,1.2643570447048291
KNHP,0.1988585554424057
MMKB,0.583278373428237
PHK,0
PHK,0
LEB,0.6289913508735995
RLE,1.1878116847753004
SHT,1.1023960360988743
BARH,0
BARH,0
BCHT,0
BCHT,0
ACU,0
ACU,0
ATL,0.0035831410845042592
JPML,0
JPML,0
BKP,0
BKP,0
CPPR,0.00979054998809933
TKBG,0.011666076264470596
SMBH,0.014912126239035805
KWO,0.018007647119728423
MJM,0.013744738494425875
KOO,0.013639399025085057
HDE,0.008855482984627083
BCYN,0
BCYN,0
FUT,0
FUT,0
BKG,0.6572564558708064
DDGJ,0.8450886216726788
PNC,0
PNC,0
GZH,0.7681527426018954
RJPB,0.5135560330366146
PNBE,0
NEWC,0
NEWC,0
BHBV,0
BSB,0
BSBY,0.5914283560449931
SOP,0
SOP,0
BRPT,0.12848675595093703
BTP,0.2597212708962241
PDRD,0.3671379271332142
KSF,0.46135427333024953
TLMD,0.575041611328963
JLL,0.7017345784150327
SIQ,0.8317271680699196
ZBD,0
ZBD,0
JNUK,0.03358627811689735
JOP,0.7061470988786317
BKSA,1.763891995178411
SVZ,1.0379750203450027
SKN,0
SKN,0
HRPG,1.467015522297009
NIMG,1.8034224664029535
KEPR,2.2208292474325426
CHDA,2.8639451857556493
MWP,3.279345630994701
LBA,1.8996828826319325
BDIN,0.6174165571067041
PKX,0.2536282581471267
SLN,0
SLN,0
BDKN,2.8091796322911002
SHNG,2.3965555370360327
MFKA,2.5117212103387168
AHZ,2.4141953178407185
WGJ,2.3890149757055736
NHH,3.1138517556275853
SYW,3.2423245797332783
AKJ,2.840267776670191
CHBS,1.972204409772322
HGH,1.3033716813172467
TEG,1.2118967603272857
CDRL,0.4666897540595341
RMNR,0
RMNR,0
APG,1.3275964782374456
BKKS,1.48887314920709
UTR,0
UTR,0
BHAW,0
BHAW,0
LBH,0
LBH,0
LBH,0
LKO,0
LKO,0
LKO,0
LNWT,0
LNWT,0
AMG,0.8641409117726495
KKJ,0.4244153157049205
MLD,0.4847720608014772
DIL,0.2384686893334235
RBD,0
RBD,0
SAN,0.28182032943898194
UTA,0.027044266675097652
DLQ,0.2951902211551092
BLM,0
BLM,0
BGH,0.659643801221558
MST,1.2136200347904902
KAR,2.7089184366525916
HRI,1.686464078397901
KUF,1.2134805131167252
BEG,0.7839844234994789
TDP,0.4357721658747235
SHRM,0.3187132036479269
AJI,0
AJI,0
AIG,0.5355637741974345
KH,0.2483252753452241
PRPM,0.10867448669048366
ROZA,0
MBWC,0
LDP,2.0195704951394813
HKP,1.9164094455913423
CKLT,0.535379050516451
KIV,0.2593179912252617
AMRO,0
AMRO,0
KFPR,0.27597179998989657
MHHR,0.12247635192426828
GJL,0
GJL,0
KHE,1.2716542241849371
GGB,0
GGB,0
GMS,2.5989208054729884
SMBL,1.5121235836561544
SKHR,1.0206949722862804
QXR,0.0018900664737227918
BBO,0.3976426448475542
HPU,0
HPU,0
KKMB,0.5282349621401741
PKW,0.5293325244428233
DS,0.10271091177501257
AKNR,0
AKNR,0
MFH,0.2772000167680737
GZB,0
GZB,0
GZB,0
SBB,0
SBB,0
SBB,0
ANVT,0
SNT,0
MWZ,0.986945642168535
KNRI,0.23979476306612338
SURI,1.6521719292606287
KQX,0.25453029116976944
KOX,0.24782922915776073
CPLE,0.20439473953965454
DUJ,0.6412663079771584
PCR,0
PCR,0
BMGA,1.348747885419479
PAW,0.09908313227074922
UKA,0.2655402467268514
SXD,1.029773471755388
KJME,0.9009781353807204
JUNC,0
JUNC,0
JUNC,0
UDL,0
TDL,0
TDL,0
WSC,0
WSC,0
YY-MTI,0
YY-MTI,0
MTI,0.00453839777027355
BRN,0
BRN,0
CMR,0.0021546092265693705
JLS,0.009566226220481222
PORA,0
PORA,0
HRS,0
HRS,0
SNS,0.03978061275408712
MXK,0.00161533909467789
DAQ,0
DAQ,0
ALJN,0
ALJN,0
MWUE,0.17789091838490823
KLA,0
KLA,0
SOM,0.016940599683996544
DAR,0.000871178421324908
KAMP,0.010003082487733
KRJ,0
KRJ,0
SKQ,0
SKQ,0
GNRL,0.0017025744317718946
CHL,0.006814925602625097
WAIR,0
WAIR,0
FPMP,0
FPMP,0
DKDE,0
DKDE,0
AJR,0.018493165903254494
BRKY,0.03252065983927064
DER,0.03921715860065561
MIU,0.0479962761456909
CPYZ,0
CPYZ,0
GZB,0
KYQ,0
AZA,3.4960981677719944
MRZA,3.131482783194638
CGON,0.02263048842577331
BMGN,1.915345184604253
BOKO,1.0454304583335783
SNCA,0
SNCA,0
DPRA,0.8901197206730044
RGJI,0.5503305169062744
AMGA,1.7504160828436015
DDNI,0
DDNI,0
KRNI,0.7418387629046048
GLPT,1.562542669532028
PNVT,0
PNVT,0
JPZ,2.433955877141029
KRBR,7.232036388277327
AYU,9.767110238344863
MZQ,4.180417905725203
NBQ,0
SMTA,0
SLBS,0.5663865693156528
APCH,0
APCH,0
APDJ,0
APDJ,0
DPO,1.3802258382011352
RVK,4.090196143270313
GRU,2.002009154220891
KCF,0
KCF,0
HOJ,0.6584182655792605
HSA,1.3771254150065257
MDT,4.068930315710864
MJE,6.553351384433015
DLO,5.697978068756776
BNV,4.542038486197646
BNQ,0.32595773075573886
CNM,7.0049759382658126
CRX,7.348765624090739
NKB,6.540707441501833
CPMR,5.833172178296334
CLD,2.8801235405153474
NMZ,0
NMZ,0
DDM,1.8699802428112353
ODB,1.075098910077682
BRQ,0.7813144290600009
PNS,0.9083226049528401
SVQ,0
SVQ,0
GMK,1.641945261272557
GLMA,3.5657348028424174
PSRY,2.079479504710072
SGUJ,0
SGUJ,0
SGUT,0
SGUT,0
NJP,0
SEE,0
SEE,0
PMU,0
PMU,0
NYO,2.1920354897792564
STLR,2.502141121543842
DGA,0.29917108697942163
AABH,0.3848239697834973
ATNR,1.7681140319081519
PPDA,2.0952026660306786
BAGL,1.6087607967632807
DRI,0.34047491456014917
GJH,0
GJH,0
CHPG,0.7266643424377163
CI,0
CI,0
CI,0
CPR,0
CPR,0
TKVR,1.0533894293812027
KPS,0.3340402457006692
DDP,0.6249616917775017
EKMA,0
EKMA,0
MHRN,0.5142212876004016
CW,0.40046321451882944
DDA,0
DDA,0
PCK,0
PCK,0
SV,0
SV,0
ZRDE,0.5059585737714887
KYW,0.15278300147325377
MW,0
MW,0
BTK,0.9757889218262136
BHTR,0.7021189805645197
NNPR,0.4861659467033373
BTT,0
BTT,0
NRA,0.1968171579336116
AHLR,0.6525506595642179
DEOS,0.4456063691496225
BALR,0
BALR,0
GB,0.06955668345682664
CC,0.08787996903238407
SANR,0.18350240132962245
KHM,0.2628560628894537
GKC,0
GKP,0
DMG,0.3793760501984795
JTB,0.9361989450397191
SWA,0.22581129114522108
SIPR,1.014425490722624
MHH,2.0748776848010073
KLD,0.40085032955606287
CRV,0.9391158807148703
MND,0
MND,0
ORW,0.16110098187813338
BST,1.3613935649891664
GOVR,0.6018773069011599
TH,0.2623533046962502
GAUR,0.40091255851876684
BV,0.5071532787449277
PATI,0.45575127985764935
BNGY,0.5395191824005153
SNC,0.7171875465669416
MSW,1.3665686612503272
LKNR,0.8565252866274438
MUR,0
MUR,0
JLHI,0
JLHI,0
MOTG,0.12517096392464663
BRCK,0.14262720931831932
GD,0
GD,0
GDK,1.1989778395447765
KTHL,0.28411524141414907
MIR,0.3029471468337556
KSR,0.4306831197143273
CLJ,0.568669022363928
SUJ,1.7922895147111535
JLD,0
JLD,0
GHT,1.0304367325676855
CKG,0.14678868085202565
BUW,0
BUW,0
SDAM,4.675094205739942
TSF,7.66777776031923
PPE,6.3268791663541455
MGPA,5.934610526330228
MMB,5.463712020705947
BBPR,4.787600431086426
SYU,3.458581288882259
SKLP,1.8186553307349855
BVN,0
BVN,0
RAMR,3.0976883100180705
PSN,5.871601210750189
TKUR,4.36895149142974
SCC,0
BRYC,0
XX-CHTB,0
XX-CHTB,0
RGB,0
RGB,0
RSC,0.42030395842232166
BTG,1.0178629918502056
NSU,0.5895820647265921
AO,0
AO,0
RBK,0.3011781989720123
KEG,0.23372964992621995
DUB,0.18453762302173765
PRKE,0.13335195780565612
AFR,0.09365087837692124
SSKA,0.06484956766470304
CH,0
CH,0
GTF,0
GTF,0
KZS,0.0014299264789558136
JRJ,0.008400133648828514
RJK,0
RJK,0
KD,0.00345024231831275
FRD,0.0026224787033407577
MCV,0
MCV,0
MB,0
SBB,0
DSBP,0
DSBP,0
CNJ,0.0009375062976318307
ANVR,0.002786500202254767
MWC,0
MWC,0
MWC,0
TKJ,0
PRYJ,0
PRYJ,0
ALD,0
ALD,0
ALD,0
NYN,0
NYN,0
NYN,0
LKJN,0
MKP,0
MKP,0
OHAN,0
KID,0
MTH,0.3820902333433802
KBR,0
KBR,0
BPRA,0.7629866982445104
MBA,0
MBA,0
CRC,0.8412603302774487
KLAR,0.21581138132612046
BTX,1.2531811552223728
GTI,1.0024305833240386
HPP,1.8883176016423158
RORA,2.9559226987799363
MRPR,0
MRPR,0
RNRD,2.0458234564364517
TKA,3.2469002704380014
MGRR,2.672759892539024
NEW,3.360242199540982
BWR,3.7748015708742297
ORC,1.4703124108466679
JHS,0
NSZ,0
NSZ,0
NPDC,0
UJNC,0
UJN,0
UJN,0
UJNC,0
UJNC,0
VRG,1.3526957759726506
KDHA,2.003394564200271
UDM,0
UDM,0
NRGR,0.23437784712288565
DWX,0
DWX,0
BNJN,0
BNJN,0
BLAX,0.15275309867322004
DKCH,1.116547039372613
MGG,0.9393997997711844
LMNR,0
LMNR,0
LMNR,0
INDB,0
INDB,0
SFNR,0.047524640577293685
LKMN,0.10255167299656397
RJQ,0.24774287248990892
RAU,0
RAU,0
HKH,0.6216963286556703
DADN,0
CLA,0
CHF,0
CHF,0
GTBN,0.09067518042954464
RVJ,0
RVJ,0
VDLR,0.16779043223040319
SVE,0.5279771715777613
CTGN,0
CTGN,0
RRD,0.29042498863231647
DKRD,0.42108821596821217
SNRD,0
BZM,0
BNAR,0.3498703408451607
RPGU,0.6251485465759544
PMN,0.8571452592480955
TLNH,0.8018001997212812
LLR,0
LLR,0
MLS,0.9543529208398283
PHN,1.1404580629247736
CNH,1.32926929839293
KPI,0
KPI,0
URG,0
URG,0
ATA,0
ATA,0
ORAI,0
ORAI,0
BHUA,0.005209515494278878
AIT,0
AIT,0
PRN,3.8973447102276264
ERC,6.06945913931114
MOTH,5.189356768639668
NDK,3.6065466167286715
